Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
4436	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	NM_000251	NP_000242.1	ENSG00000095002	chr2:47483834 - 47563592	ADP binding;apoptosis;ATP binding;ATPase activity;B cell differentiation;B cell mediated immunity;base-excision repair;cell cycle;cell cycle arrest;cell motility;centromeric DNA binding;damaged DNA binding;determination of adult life span;dinucleotide repeat insertion binding;four-way junction DNA binding;guanine/thymine mispair binding;hypoxanthine phosphoribosyltransferase activity;in utero embryonic development;intra-S DNA damage checkpoint;isotype switching;magnesium ion binding;maintenance of DNA repea	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4437	MSH3	mutS homolog 3 (E. coli)	NM_002439	NP_002430.2	ENSG00000113318	chr5:79986302 - 80207437	ATP binding;base-excision repair;damaged DNA binding;dinucleotide repeat insertion binding;guanine/thymine mispair binding;maintenance of DNA repeat elements;mismatch repair;mismatched DNA binding;MutSbeta complex;nucleotide binding;oxidized purine DNA binding;protein binding;protein homodimerization activity;purine-specific mismatch base pair DNA N-glycosylase activity;single guanine insertion binding;single-stranded DNA binding	Stability
2956	MSH6	mutS homolog 6 (E. coli)	NM_000179	NP_000170.1	ENSG00000116062	chr2:47863876 - 47887503	ADP binding;ATP binding;ATPase activity;base-excision repair;chromatin binding;damaged DNA binding;determination of adult life span;dinucleotide insertion or deletion binding;DNA damage response, signal transduction resulting in induction of apoptosis;four-way junction DNA binding;guanine/thymine mispair binding;isotype switching;magnesium ion binding;mismatch repair;mismatched DNA binding;MutLalpha complex binding;MutSalpha complex;negative regulation of DNA recombination;nuclear chromatin;nucleotide bindi	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
4504	MT3	metallothionein 3	NM_005954	NP_005945.1	ENSG00000087250	chr16:55181003 - 55182362	antioxidant activity;cell proliferation;copper ion binding;electron carrier activity;electron transport;iron-sulfur cluster binding;metal ion binding;metal ion homeostasis;negative regulation of cell growth;negative regulation of dendrite morphogenesis;removal of superoxide radicals;response to hypoxia;synaptic vesicle;zinc ion binding	Stability
4522	MTHFD1	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase	NM_005956	NP_005947.3	ENSG00000100714	chr14:63924898 - 63994774	amino acid biosynthetic process;ATP binding;folic acid and derivative biosynthetic process;formate-tetrahydrofolate ligase activity;formyltetrahydrofolate dehydrogenase activity;histidine biosynthetic process;histidine catabolic process;hydrolase activity;ligase activity;methenyltetrahydrofolate cyclohydrolase activity;methionine biosynthetic process;methylenetetrahydrofolate dehydrogenase (NADP+) activity;mitochondrion;nucleotide binding;one-carbon compound metabolic process;oxidoreductase activity;protein	Stability
22909	MTMR15	myotubularin related protein 15	NM_014967	NP_055782.2	ENSG00000198690	chr15:28984158 - 29016751	DNA binding;DNA repair	Stability
4547	MTTP	microsomal triglyceride transfer protein	NM_000253	NP_000244.2	ENSG00000138823	chr4:100715089 - 100763028	endoplasmic reticulum;lipid binding;lipid metabolic process;lipid transport;lipid transporter activity;microsome;protein amino acid lipidation;soluble fraction;triacylglycerol metabolic process	Stability
4582	MUC1	mucin 1, cell surface associated	NM_001044393, NM_001018017, NM_001018016, NM_001044392, NM_002456, NM_001044391, NM_001044390	NP_001037858.1, NP_001018017.1, NP_001018016.1, NP_001037857.1, NP_002447.4, NP_001037856.1, NP_001037855.1	ENSG00000185499	chr1:153425234 - 153429258	actin binding;cytoskeleton;extracellular region;hormone activity;integral to plasma membrane;membrane	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
80198	MUS81	MUS81 endonuclease homolog (S. cerevisiae)	NM_025128	NP_079404.3	ENSG00000172732	chr11:65384800 - 65390099	DNA metabolic process;DNA recombination;DNA repair;endonuclease activity;hydrolase activity;intracellular;magnesium ion binding;nuclease activity;nucleic acid binding;nucleus;sequence-specific DNA binding	Stability
4593	MUSK	muscle, skeletal, receptor tyrosine kinase	NM_005592	NP_005583.1	ENSG00000030304	chr9:112471005 - 112603089	ATP binding;integral to plasma membrane;membrane;multicellular organismal development;muscle development;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Stability,  Tyrosine Kinase
4595	MUTYH	mutY homolog (E. coli)	NM_001048172, NM_001128425, NM_001048173, NM_012222	NP_001041637.1, NP_001121897.1, NP_001041639.1, NP_036354.1	ENSG00000132781	chr1:45567564 - 45572764	4 iron, 4 sulfur cluster binding;base-excision repair;cell cycle;DNA binding;DNA N-glycosylase activity;endonuclease activity;hydrolase activity;hydrolase activity, acting on glycosyl bonds;intracellular;iron ion binding;metabolic process;metal ion binding;mismatch repair;MutLalpha complex binding;MutLbeta complex binding;MutSalpha complex binding;MutSbeta complex binding;negative regulation of progression through cell cycle;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Missense mutation
4598	MVK	mevalonate kinase (mevalonic aciduria)	NM_000431	NP_001107657.1	ENSG00000110921	chr12:108497010 - 108518765	ATP binding;cholesterol biosynthetic process;cytoplasm;identical protein binding;isoprenoid biosynthetic process;metabolic process;mevalonate kinase activity;nucleotide binding;peroxisome;protein amino acid phosphorylation;transferase activity	Stability
4602	MYB	v-myb myeloblastosis viral oncogene homolog (avian)	NM_005375	NP_005366.2	ENSG00000118513	chr6:135544344 - 135580811	cell cycle;DNA binding;mRNA processing;nuclear matrix;nucleus;protein binding;regulation of transcription;regulation of transcription, DNA-dependent;RNA splicing;spliceosome;transcription regulator activity;transcriptional activator activity	Mitelman 2000,  Stability,  Entrez Query:Oncogene
4609	MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	NM_002467	NP_002458.2	ENSG00000136997	chr8:128818021 - 128822386	activation of pro-apoptotic gene products;caspase activation;cell cycle arrest;DNA binding;DNA fragmentation during apoptosis;induction of apoptosis by intracellular signals;iron ion homeostasis;negative regulation of survival gene product activity;nucleus;positive regulation of cell proliferation;protein binding;regulation of apoptosis;regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;release of cytochrome c from mitochondria;response to radiation;spindl	EGFR1,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Amplification,  Translocation
4613	MYCN	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	NM_005378	NP_005369.2	ENSG00000134323	chr2:15999637 - 16003670	branching morphogenesis of a tube;chromatin;lung development;nucleus;positive regulation of cell proliferation;protein binding;regulation of transcription from RNA polymerase II promoter;transcription factor activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Amplification
4627	MYH9	myosin, heavy chain 9, non-muscle	NM_002473	NP_002464.1	ENSG00000100345	chr22:35008659 - 35075227	actin cytoskeleton reorganization;actin filament binding;actin filament-based movement;angiogenesis;ATP binding;ATPase activity;blood vessel endothelial cell migration;calmodulin binding;cleavage furrow;contractile ring;cytokinesis;cytoplasm;cytosol;integrin complex;integrin-mediated signaling pathway;leukocyte migration;membrane protein ectodomain proteolysis;microfilament motor activity;monocyte differentiation;motor activity;myosin complex;nucleotide binding;nucleus;plasma membrane;platelet formation;pro	Futreal et al 2004,  Stability,  Translocation
8736	MYOM1	myomesin 1, 185kDa	NM_019856, NM_003803	NP_062830.1, NP_003794.3	ENSG00000101605	chr18:3057259 - 3205221	myofibril;sarcomere;striated muscle contraction;striated muscle thick filament;structural constituent of muscle	Stability
9499	MYOT	myotilin	NM_006790	NP_006781.1	ENSG00000120729	chr5:137234239 - 137250973	actin binding;actin cytoskeleton;muscle contraction;protein binding;structural constituent of muscle	Stability
10	NAT2	N-acetyltransferase 2 (arylamine N-acetyltransferase)	NM_000015	NP_000006.2	ENSG00000156006	chr8:18301793 - 18302666	acetyltransferase activity;arylamine N-acetyltransferase activity;metabolic process;transferase activity	Stability
4683	NBN	nibrin			ENSG00000104320	chr8:null	blastocyst growth;cell cycle;cell cycle arrest;cell proliferation;chromosome;chromosome, telomeric region;damaged DNA binding;DNA damage checkpoint;DNA damage response, signal transduction by p53 class mediator;double-strand break repair;G1/S transition checkpoint;in utero embryonic development;intracellular;isotype switching;meiosis;mitotic G2 checkpoint;Mre11 complex;nuclear inclusion body;nucleus;protein N-terminus binding;regulation of balance;regulation of DNA replication initiation;replication fork;te	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
4691	NCL	nucleolin	NM_005381	NP_005372.2	ENSG00000115053	chr2:232028145 - 232037308	angiogenesis;cell cortex;DNA binding;nucleic acid binding;nucleolus;nucleotide binding;nucleus;protein C-terminus binding;RNA binding	Stability
8202	NCOA3	nuclear receptor coactivator 3	NM_181659, NM_006534	NP_858045.1, NP_006525.2	ENSG00000124151	chr20:45684398 - 45715568	acyltransferase activity;androgen receptor binding;androgen receptor signaling pathway;histone acetyltransferase activity;nucleus;positive regulation of transcription, DNA-dependent;protein binding;signal transducer activity;signal transduction;thyroid hormone receptor binding;transcription coactivator activity;transcription regulator activity;transferase activity	Androgen Receptor,  Stability
23054	NCOA6	nuclear receptor coactivator 6	NM_014071	NP_054790.2	ENSG00000198646	chr20:32766786 - 32833819	brain development;chromatin binding;DNA recombination;DNA repair;DNA replication;estrogen receptor binding;estrogen receptor signaling pathway;glucocorticoid receptor signaling pathway;heart development;in utero embryonic development;ligand-dependent nuclear receptor transcription coactivator activity;myeloid cell differentiation;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of transcription, DNA-dependent;response to hormone stimulus;retinoid X rece	Stability
9612	NCOR2	nuclear receptor co-repressor 2	NM_006312, NM_001077261	NP_006303.3, NP_001070729.1	ENSG00000196498	chr12:123375900 - 123545750	DNA binding;negative regulation of transcription, DNA-dependent;Notch binding;nuclear body;nucleus;protein binding;receptor activity;transcription corepressor activity	Androgen Receptor,  NOTCH,  Stability
23385	NCSTN	nicastrin	NM_015331	NP_056146.1	ENSG00000162736	chr1:158579810 - 158594685	amyloid precursor protein catabolic process;endoplasmic reticulum;Golgi apparatus;integral to plasma membrane;membrane;membrane protein ectodomain proteolysis;Notch receptor processing;positive regulation of enzyme activity;protein binding;protein processing	NOTCH,  Stability
4692	NDN	necdin homolog (mouse)	NM_002487	NP_002478.1	ENSG00000182636	chr15:21482491 - 21483457	axon extension involved in development;axonal fasciculation;central nervous system development;centrosome;cytoplasm;DNA binding;gamma-tubulin binding;glial cell migration;negative regulation of cell proliferation;nerve growth factor receptor signaling pathway;neuron development;neuron migration;nucleus;protein binding;regulation of cell growth;regulation of progression through cell cycle;regulation of transcription, DNA-dependent;respiratory gaseous exchange;sensory perception of pain;transcription	Stability,  Tumor Suppressor
51103	NDUFAF1	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 1	NM_016013	NP_057097.2	ENSG00000137806	chr15:39466933 - 39476549	mitochondrial electron transport, NADH to ubiquinone;mitochondrial respiratory chain complex I;mitochondrion;protein complex assembly;protein folding;unfolded protein binding	Stability
4728	NDUFS8	NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)	NM_002496	NP_002487.1	ENSG00000110717	chr11:67556194 - 67560636	4 iron, 4 sulfur cluster binding;iron ion binding;metal ion binding;mitochondrial electron transport, NADH to ubiquinone;mitochondrial respiratory chain complex I;mitochondrial respiratory chain complex I assembly;mitochondrion;NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase activity;response to oxidative stress	Stability
10529	NEBL	nebulette	NM_006393, NM_213569	NP_006384.1, NP_998734.1	ENSG00000078114	chr10:21114681 - 21226140	actin binding;actin cytoskeleton;cytoskeleton;ion transport;metal ion binding;regulation of actin filament length;structural constituent of muscle;zinc ion binding	Stability
23327	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like	NM_015277	NP_056092.2	ENSG00000049759	chr18:53862890 - 54214481	excretion;intracellular;ligase activity;positive regulation of endocytosis;protein binding;protein modification process;protein ubiquitination;regulation of protein catabolic process;response to metal ion;sodium channel regulator activity;sodium ion homeostasis;sodium ion transport;ubiquitin-protein ligase activity;water homeostasis	Stability
4738	NEDD8	neural precursor cell expressed, developmentally down-regulated 8	NM_006156	NP_006147.1	ENSG00000129559	chr14:23756172 - 23771313	anatomical structure morphogenesis;nucleus;protein binding;protein localization;protein modification process;proteolysis;regulation of transcription from RNA polymerase II promoter;ubiquitin cycle;ubiquitin-dependent protein catabolic process	Stability
10725	NFAT5	nuclear factor of activated T-cells 5, tonicity-responsive	NM_006599, NM_138713, NM_001113178	NP_775321.1, NP_619727.2, NP_001106649.1	ENSG00000102908	chr16:68157705 - 68286775	cytokine production;cytoplasm;excretion;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;signal transduction;transcription factor activity;transcription from RNA polymerase II promoter	Stability
4780	NFE2L2	nuclear factor (erythroid-derived 2)-like 2	NM_006164	NP_006155.2	ENSG00000116044	chr2:177803758 - 177837550	nucleus;protein dimerization activity;regulation of transcription, DNA-dependent;sequence-specific DNA binding;serine-type endopeptidase inhibitor activity;transcription;transcription factor activity;transcription from RNA polymerase II promoter	Stability
4790	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 (p105)	NM_003998	NP_003989.2	ENSG00000109320	chr4:103665705 - 103756797	anti-apoptosis;apoptosis;cytoplasm;inflammatory response;negative regulation of interleukin-12 biosynthetic process;negative regulation of transcription, DNA-dependent;nucleus;positive regulation of transcription;positive regulation of transcription from RNA polymerase II promoter;protein binding;signal transduction;specific transcriptional repressor activity;transcription factor activity;transcription from RNA polymerase II promoter	NOTCH,  TNF_alpha_NF_kB,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
4792	NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	NM_020529	NP_065390.1	ENSG00000100906	chr14:34940969 - 34943601	apoptosis;cytoplasm;cytoplasmic sequestering of NF-kappaB;cytosol;negative regulation of DNA binding;negative regulation of myeloid cell differentiation;negative regulation of Notch signaling pathway;NF-kappaB binding;nuclear localization sequence binding;nucleus;protein import into nucleus, translocation;regulation of cell proliferation;regulation of NF-kappaB import into nucleus;ubiquitin protein ligase binding	NOTCH,  TNF_alpha_NF_kB,  Stability,  Tumor Suppressor
58157	NGB	neuroglobin	NM_021257	NP_067080.1	ENSG00000165553	chr14:76802631 - 76807033	heme binding;hemoglobin complex;iron ion binding;metal ion binding;oxygen binding;oxygen transport;oxygen transporter activity;transport	Stability
79840	NHEJ1	nonhomologous end-joining factor 1	NM_024782	NP_079058.1	ENSG00000187736	chr2:219649346 - 219731328	B cell differentiation;central nervous system development;DNA repair;double-strand break repair via nonhomologous end joining;nucleus;positive regulation of ligase activity;protein binding;response to ionizing radiation;T cell differentiation	Stability
126206	NLRP5	NLR family, pyrin domain containing 5	NM_153447	NP_703148.4	ENSG00000171487	chr19:61202903 - 61264706	ATP binding;mitochondrion;nucleolus;nucleotide binding;nucleus;protein binding	Stability
4841	NONO	non-POU domain containing, octamer-binding	NM_007363	NP_031389.3	ENSG00000147140	chrX:70427212 - 70436651	DNA binding;DNA recombination;DNA repair;mRNA processing;nucleotide binding;nucleus;protein binding;regulation of transcription, DNA-dependent;RNA binding;RNA splicing;transcription	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
4851	NOTCH1	Notch homolog 1, translocation-associated (Drosophila)	NM_017617	NP_060087.3	null	chr9:138510343 - 138560059	calcium ion binding;cell differentiation;immune response;integral to membrane;membrane;multicellular organismal development;negative regulation of myoblast differentiation;Notch signaling pathway;nucleus;protein binding;receptor activity;regulation of developmental process;regulation of transcription, DNA-dependent	NOTCH,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Missense mutation,  Translocation
4857	NOVA1	neuro-oncological ventral antigen 1	NM_006489, NM_002515, NM_006491	NP_006480.2, NP_002506.2, NP_006482.1	ENSG00000139910	chr14:25987004 - 26136482	locomotory behavior;nucleus;RNA binding;RNA splicing;synaptic transmission	Stability
10577	NPC2	Niemann-Pick disease, type C2	NM_006432	NP_006423.1	ENSG00000119655	chr14:74016729 - 74029730	cholesterol homeostasis;enzyme binding;regulation of isoprenoid metabolic process	Stability
4869	NPM1	nucleophosmin (nucleolar phosphoprotein B23, numatrin)	NM_002520, NM_001037738, NM_199185	NP_002511.1, NP_001032827.1, NP_954654.1	ENSG00000181163	chr5:170747557 - 170770174	activation of NF-kappaB transcription factor;anti-apoptosis;cell aging;centrosome;centrosome cycle;cytoplasm;intracellular protein transport;negative regulation of cell proliferation;NF-kappaB binding;nucleocytoplasmic transport;nucleolus;nucleus;protein heterodimerization activity;protein homodimerization activity;response to stress;ribosome assembly;RNA binding;signal transduction;Tat protein binding;transcription coactivator activity;unfolded protein binding	Futreal et al 2004,  Mitelman 2000,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
4878	NPPA	natriuretic peptide precursor A	NM_006172	NP_006163.1	ENSG00000175206	chr1:11828652 - 11830328	blood pressure regulation;extracellular region;hormone activity;regulation of blood vessel size	Stability
1728	NQO1	NAD(P)H dehydrogenase, quinone 1	NM_001025433, NM_000903, NM_001025434	NP_001020604.1, NP_000894.1, NP_001020605.1	ENSG00000181019	chr16:68302379 - 68317843	coenzyme binding;cytochrome-b5 reductase activity;cytoplasm;electron transport;NAD(P)H dehydrogenase (quinone) activity;nitric oxide biosynthetic process;oxidoreductase activity;response to toxin;synaptic transmission, cholinergic;xenobiotic metabolic process	Stability
9572	NR1D1	nuclear receptor subfamily 1, group D, member 1	NM_021724	NP_068370.1	ENSG00000126368	chr17:35502861 - 35509873	circadian rhythm;metal ion binding;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;steroid hormone receptor activity;transcription;transcription corepressor activity;transcription factor activity;zinc ion binding	Stability
2908	NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	NM_001020825, NM_001018077, NM_001024094	NP_001018661.1, NP_001018087.1, NP_001019265.1	ENSG00000113580	chr5:142641646 - 142760597	cytoplasm;glucocorticoid receptor activity;inflammatory response;lipid binding;metal ion binding;mitochondrial matrix;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;sex determination;signal transduction;steroid binding;transcription factor activity;transcription from RNA polymerase II promoter;zinc ion binding	Stability
8829	NRP1	neuropilin 1	NM_003873, NM_001024628, NM_001024629	NP_003864.4, NP_001019799.1, NP_001019800.1	ENSG00000099250	chr10:33509009 - 33663316	angiogenesis;axon guidance;cell adhesion;cell differentiation;cell-cell signaling;endoplasmic reticulum;integral to membrane;membrane;membrane fraction;multicellular organismal development;nervous system development;organ morphogenesis;positive regulation of cell proliferation;protein binding;receptor activity;signal transduction;vascular endothelial growth factor receptor activity	Stability,  Tumor Suppressor,  Entrez Query:Oncogene
197370	NSMCE1	non-SMC element 1 homolog (S. cerevisiae)	NM_145080	NP_659547.2	ENSG00000169189	chr16:27143978 - 27176392	DNA recombination;DNA repair;metal ion binding;nucleus;zinc ion binding	Stability
286053	NSMCE2	non-SMC element 2, MMS21 homolog (S. cerevisiae)	NM_173685	NP_775956.1	ENSG00000156831	chr8:126183754 - 126448309	DNA recombination;DNA repair;ligase activity;metal ion binding;nucleus;ubiquitin cycle;zinc ion binding	Stability
51251	NT5C3	5'-nucleotidase, cytosolic III	NM_016489, NM_001002010	NP_057573.2, NP_001002010.1	ENSG00000122643	chr7:33020866 - 33068857	2'-phosphotransferase activity;5'-nucleotidase activity;cytoplasm;endoplasmic reticulum;hydrolase activity;magnesium ion binding;nucleotide binding;nucleotide metabolic process;pyrimidine nucleoside metabolic process	Stability
9891	NUAK1	NUAK family, SNF1-like kinase, 1	NM_014840	NP_055655.1	ENSG00000074590	chr12:104984709 - 105056561	ATP binding;magnesium ion binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Protein Kinase,  Stability
23386	NUDCD3	NudC domain containing 3	NM_015332	NP_056147.2	ENSG00000015676	chr7:44392134 - 44496724		Stability
4521	NUDT1	nudix (nucleoside diphosphate linked moiety X)-type motif 1	NM_198954	NP_945191.1	ENSG00000106268	chr7:2249152 - 2257162	8-oxo-7,8-dihydroguanine triphosphatase activity;dGTP catabolic process;DNA repair;GTPase activity;hydrolase activity;protein binding;response to oxidative stress	Stability
131870	NUDT16	nudix (nucleoside diphosphate linked moiety X)-type motif 16	NM_152395	NP_689608.1	ENSG00000198585	chr3:132583437 - 132584875	hydrolase activity;magnesium ion binding;manganese ion binding	Stability
116150	NUS1	nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae)	NM_138459	NP_612468.1	ENSG00000153989	chr6:118103526 - 118134871	angiogenesis;cell differentiation;integral to membrane;membrane;metabolic process;multicellular organismal development;receptor activity;transferase activity	Stability
10482	NXF1	nuclear RNA export factor 1	NM_001081491, NM_006362	NP_001074960.1, NP_006353.2	ENSG00000162231	chr11:62316523 - 62329404	intracellular;mRNA binding;mRNA transport;nuclear inclusion body;nuclear pore;nucleocytoplasmic transporter activity;nucleotide binding;nucleus;poly(A)+ mRNA export from nucleus;protein binding;RNA export from nucleus;transport	Stability
64859	OBFC2A	oligonucleotide/oligosaccharide-binding fold containing 2A	NM_001031716	NP_001026886.1	ENSG00000173559	chr2:192251585 - 192258739	nucleic acid binding	Stability
79035	OBFC2B	oligonucleotide/oligosaccharide-binding fold containing 2B	NM_024068	NP_076973.1	ENSG00000139579	chr12:54904907 - 54909264	nucleic acid binding	Stability
4967	OGDH	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)	NM_001003941, NM_002541	NP_001003941.1, NP_002532.2	ENSG00000105953	chr7:44630467 - 44714123	generation of precursor metabolites and energy;glycolysis;metabolic process;mitochondrial oxoglutarate dehydrogenase complex;mitochondrion;oxidoreductase activity;oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor;oxoglutarate dehydrogenase (succinyl-transferring) activity;thiamin pyrophosphate binding	Stability
4968	OGG1	8-oxoguanine DNA glycosylase	NM_016827, NM_016819, NM_016820, NM_002542, NM_016828, NM_016821, NM_016829, NM_016826	NP_058436.1, NP_058212.1, NP_058213.1, NP_002533.1, NP_058437.1, NP_058214.1, NP_058438.1, NP_058434.1	ENSG00000114026	chr3:9766970 - 9774012	base-excision repair;cellular_component;damaged DNA binding;endonuclease activity;hydrolase activity, acting on glycosyl bonds;intracellular;lyase activity;metabolic process;mitochondrion;nucleoplasm;nucleus;oxidized purine base lesion DNA N-glycosylase activity;protein binding	Stability
3175	ONECUT1	one cut domain, family member 1	NM_004498	NP_004489.1	ENSG00000169856	chr15:50837043 - 50869373	cell differentiation;endoderm development;glucose metabolic process;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription factor activity;transcriptional activator activity	Stability,  Tumor Suppressor
4986	OPRK1	opioid receptor, kappa 1	NM_000912	NP_000903.2	ENSG00000082556	chr8:54304409 - 54326150	behavior;G-protein coupled receptor protein signaling pathway;G-protein signaling, adenylate cyclase inhibiting pathway;immune response;integral to membrane;integral to plasma membrane;kappa-opioid receptor activity;membrane;receptor activity;rhodopsin-like receptor activity;sensory perception;signal transduction;synaptic transmission;viral genome replication	Stability
5042	PABPC3	poly(A) binding protein, cytoplasmic 3	NM_030979	NP_112241.2	ENSG00000151846	chr13:24568336 - 24570232	cytoplasm;mRNA metabolic process;nucleotide binding;poly(A) binding;RNA binding	Stability
8761	PABPC4	poly(A) binding protein, cytoplasmic 4 (inducible form)	NM_003819	NP_003810.1	ENSG00000090621	chr1:39799956 - 39814210	blood coagulation;cytoplasm;nucleic acid binding;nucleotide binding;poly(A) binding;poly(rC) binding;poly(U) binding;protein binding;RNA binding;RNA catabolic process;RNA processing;translation	Stability
23569	PADI4	peptidyl arginine deiminase, type IV	NM_012387	NP_036519.2	ENSG00000159339	chr1:17507304 - 17562837	calcium ion binding;chromatin modification;hydrolase activity;nucleus;protein modification process;protein-arginine deiminase activity;regulation of transcription, DNA-dependent;transcription	Stability
5053	PAH	phenylalanine hydroxylase	NM_000277	NP_000268.1	ENSG00000171759	chr12:101757082 - 101835038	amino acid binding;amino acid biosynthetic process;aromatic amino acid family metabolic process;iron ion binding;L-phenylalanine catabolic process;metabolic process;metal ion binding;monooxygenase activity;phenylalanine 4-monooxygenase activity	Stability
51247	PAIP2	poly(A) binding protein interacting protein 2	NM_001033112	NP_057564.3	ENSG00000120727	chr5:138727372 - 138732386	cytoplasm;negative regulation of translational initiation;protein binding;regulation of translation;translation repressor activity	Stability
79728	PALB2	partner and localizer of BRCA2	NM_024675	NP_078951.2	ENSG00000083093	chr16:23522280 - 23559979	nucleus	Stability,  Tumor Suppressor
5071	PARK2	Parkinson disease (autosomal recessive, juvenile) 2, parkin	NM_004562, NM_013988, NM_013987	NP_004553.2, NP_054643.2, NP_054642.2	ENSG00000185345	chr6:161691120 - 163068690	central nervous system development;ligase activity;metal ion binding;nucleus;protein binding;protein modification process;ubiquitin cycle;ubiquitin-dependent protein catabolic process;ubiquitin-protein ligase activity;zinc ion binding	Stability,  Tumor Suppressor
5073	PARN	poly(A)-specific ribonuclease (deadenylation nuclease)	NM_002582	NP_002573.1	ENSG00000140694	chr16:14438074 - 14631483	cytoplasm;exonuclease activity;female gamete generation;hydrolase activity;magnesium ion binding;mRNA 3'-UTR binding;mRNA catabolic process, nonsense-mediated decay;nucleotide binding;nucleus;poly(A)-specific ribonuclease activity;protein binding;RNA binding;RNA modification	Stability
142	PARP1	poly (ADP-ribose) polymerase family, member 1	NM_001618	NP_001609.2	ENSG00000143799	chr1:224615783 - 224662253	DNA binding;DNA repair;identical protein binding;intracellular;metal ion binding;NAD binding;NAD+ ADP-ribosyltransferase activity;nuclear envelope;nucleolus;nucleus;protein amino acid ADP-ribosylation;transcription from RNA polymerase II promoter;transferase activity, transferring glycosyl groups;zinc ion binding	Stability,  Tumor Suppressor
10038	PARP2	poly (ADP-ribose) polymerase family, member 2	NM_001042618, NM_005484	NP_001036083.1, NP_005475.2	ENSG00000129484	chr14:19881640 - 19895796	base-excision repair;DNA binding;NAD+ ADP-ribosyltransferase activity;nucleus;protein amino acid ADP-ribosylation;protein binding;transferase activity, transferring glycosyl groups	Stability
10039	PARP3	poly (ADP-ribose) polymerase family, member 3	NM_005485, NM_001003931	NP_005476.3, NP_001003931.2	ENSG00000041880	chr3:51951745 - 51957536	DNA repair;NAD+ ADP-ribosyltransferase activity;nucleus;protein amino acid ADP-ribosylation;protein binding;transferase activity, transferring glycosyl groups	Stability
143	PARP4	poly (ADP-ribose) polymerase family, member 4	NM_006437	NP_006428.2	ENSG00000102699	chr13:23893256 - 23975914	cell death;DNA binding;DNA repair;enzyme binding;inflammatory response;intracellular;NAD+ ADP-ribosyltransferase activity;nucleus;protein amino acid ADP-ribosylation;protein modification process;response to drug;ribonucleoprotein complex;transferase activity, transferring glycosyl groups;transport	Stability
22976	PAXIP1	PAX interacting (with transcription-activation domain) protein 1	NM_007349	NP_031375.3	ENSG00000157212	chr7:154366791 - 154425572	intracellular	Stability
