Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
7186	TRAF2	TNF receptor-associated factor 2	NM_021138	NP_066961.2	ENSG00000127191	chr9:138913013 - 138940174	activation of NF-kappaB-inducing kinase;metal ion binding;positive regulation of T cell activation;positive regulation of T cell cytokine production;protein binding;protein complex assembly;receptor activity;regulation of apoptosis;signal transducer activity;signal transduction;zinc ion binding	TNF_alpha_NF_kB
7187	TRAF3	TNF receptor-associated factor 3	NM_145726, NM_145725	NP_663778.1, NP_663777.1	ENSG00000131323	chr14:102406291 - 102441874	induction of apoptosis;metal ion binding;protein binding;regulation of apoptosis;signal transducer activity;signal transduction;zinc ion binding	TNF_alpha_NF_kB
9618	TRAF4	TNF receptor-associated factor 4	NM_004295	NP_004286.2	ENSG00000076604	chr17:24095257 - 24100722	DNA binding;metal ion binding;multicellular organismal development;nucleus;protein binding;regulation of apoptosis;signal transduction;zinc ion binding	TNF_alpha_NF_kB
7189	TRAF6	TNF receptor-associated factor 6	NM_145803	NP_665802.1	ENSG00000175104	chr11:36467963 - 36479641	activation of NF-kappaB-inducing kinase;antigen processing and presentation of exogenous peptide antigen via MHC class II;cell development;cytosol;immune response;membrane fraction;metal ion binding;myeloid dendritic cell differentiation;neural tube closure;odontogenesis (sensu Vertebrata);organ morphogenesis;ossification;positive regulation of I-kappaB kinase/NF-kappaB cascade;positive regulation of interleukin-12 biosynthetic process;positive regulation of interleukin-6 biosynthetic process;positive regul	TNF_alpha_NF_kB,  Protein Kinase,  Tumor Suppressor
10293	TRAIP	TRAF interacting protein	NM_005879	NP_005870.2	ENSG00000183763	chr3:49841539 - 49868890	cell proliferation;induction of apoptosis;metal ion binding;protein binding;signal transduction;zinc ion binding	TNF_alpha_NF_kB
57761	TRIB3	tribbles homolog 3 (Drosophila)	NM_021158	NP_066981.2	ENSG00000101255	chr20:316654 - 325334	apoptosis;ATP binding;negative regulation of protein kinase activity;nucleus;protein amino acid phosphorylation;protein binding;protein kinase activity;protein kinase binding;protein kinase inhibitor activity;regulation of MAPK activity;regulation of transcription, DNA-dependent;transcription;transcription corepressor activity	TNF_alpha_NF_kB,  Stability
26133	TRPC4AP	transient receptor potential cation channel, subfamily C, member 4 associated protein	NM_015638, NM_199368	NP_056453.1, NP_955400.1	ENSG00000100991	chr20:33054609 - 33144245	antigen processing and presentation of endogenous peptide antigen via MHC class I;ATP binding;cytosol;cytosol to ER transport;endoplasmic reticulum lumen;intracellular protein transport;MHC class I protein binding;peptide antigen binding;peptide antigen-transporting ATPase activity;peptide transport;peptide transporter activity;phosphate binding;protein complex assembly;protein heterodimerization activity;protein homodimerization activity;TAP1 binding;TAP2 binding;tapasin binding	TNF_alpha_NF_kB
200081	TXLNA	taxilin alpha	NM_175852	NP_787048.1	ENSG00000084652	chr1:32418533 - 32433383	cell proliferation;cytoplasm;exocytosis;extracellular region;high molecular weight B cell growth factor receptor binding	TNF_alpha_NF_kB
7323	UBE2D3	ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)	NM_181892, NM_181893, NM_003340	NP_871621.1, NP_871622.1, NP_871620.1	ENSG00000109332	chr4:103937655 - 103966800	ligase activity;protein binding;protein modification process;ubiquitin cycle;ubiquitin-dependent protein catabolic process;ubiquitin-protein ligase activity	TGFBR,  TNF_alpha_NF_kB,  Tumor Suppressor
222643	UNC5CL	unc-5 homolog C (C. elegans)-like	NM_173561	NP_775832.1	ENSG00000124602	chr6:41104089 - 41110791	protein binding;signal transduction	TNF_alpha_NF_kB
8237	USP11	ubiquitin specific peptidase 11	NM_004651	NP_004642.2	ENSG00000102226	chrX:46977257 - 46992273	cysteine-type endopeptidase activity;nucleus;ubiquitin cycle;ubiquitin thiolesterase activity;ubiquitin-dependent protein catabolic process	TNF_alpha_NF_kB
9099	USP2	ubiquitin specific peptidase 2	NM_004205, NM_171997	NP_004196.4, NP_741994.1	ENSG00000036672	chr11:118732754 - 118749400	cysteine-type endopeptidase activity;protein binding;ubiquitin cycle;ubiquitin thiolesterase activity;ubiquitin-dependent protein catabolic process	TNF_alpha_NF_kB
10238	WDR68	WD repeat domain 68	NM_005828	NP_005819.3	ENSG00000136485	chr17:58981770 - 59020266	cytoplasm;protein binding	TNF_alpha_NF_kB
7531	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide	NM_006761	NP_006752.1	ENSG00000108953	chr17:1195490 - 1250154	enzyme binding;intracellular signaling cascade;protein domain specific binding;protein targeting	Alpha6Beta4 Integrin,  TNF_alpha_NF_kB,  Tumor Suppressor
7532	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide	NM_012479	NP_036611.2	ENSG00000170027	chr7:75796829 - 75826061	insulin-like growth factor receptor binding;negative regulation of protein kinase activity;protein domain specific binding;protein kinase C binding;protein kinase C inhibitor activity;protein targeting;regulation of neuron differentiation;regulation of signal transduction;regulation of synaptic plasticity	TNF_alpha_NF_kB,  Protein Kinase,  Tumor Suppressor
7533	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide	NM_003405	NP_003396.1	ENSG00000128245	chr22:30670719 - 30682779	actin binding;cytoplasm;cytoskeleton organization and biogenesis;glucocorticoid catabolic process;glucocorticoid receptor binding;glucocorticoid receptor signaling pathway;insulin-like growth factor receptor binding;intracellular protein transport;negative regulation of apoptosis;negative regulation of dendrite morphogenesis;negative regulation of protein kinase activity;positive regulation of transcription;protein domain specific binding;protein kinase C inhibitor activity;regulation of mitosis;regulation 	Alpha6Beta4 Integrin,  TNF_alpha_NF_kB,  Tumor Suppressor
10971	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide	NM_006826	NP_006817.1	ENSG00000134308	chr2:9642865 - 9688032	exocytosis;protein domain specific binding;protein kinase C inhibitor activity;protein targeting;regulation of progression through cell cycle;small GTPase mediated signal transduction	Alpha6Beta4 Integrin,  TNF_alpha_NF_kB,  Tumor Suppressor
7763	ZFAND5	zinc finger, AN1-type domain 5	NM_001102421	NP_005998.1	ENSG00000107372	chr9:74160688 - 74165514	biological_process;cellular_component;DNA binding;metal ion binding;molecular_function;zinc ion binding	TNF_alpha_NF_kB
