Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
7046	TGFBR1	transforming growth factor, beta receptor I (activin A receptor type II-like kinase, 53kDa)	NM_004612	NP_004603.1	ENSG00000106799	chr9:100907308 - 100951408	ATP binding;integral to membrane;integral to plasma membrane;magnesium ion binding;manganese ion binding;membrane;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;receptor activity;regulation of transcription;signal transduction;SMAD binding;transferase activity;transforming growth factor beta binding;transforming growth factor beta receptor activity;transforming growth factor beta receptor activity, type I;transforming growth factor beta receptor complex assem	TGFBR,  Vogelstein and Kinzler 2004,  Stability
7048	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	NM_001024847, NM_003242	NP_001020018.1, NP_003233.4	ENSG00000163513	chr3:30623379 - 30708095	ATP binding;integral to membrane;magnesium ion binding;manganese ion binding;membrane;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transforming growth factor beta receptor activity, type II;transmembrane receptor protein serine/threonine kinase signaling pathway	TGFBR,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability
3195	TLX1	T-cell leukemia homeobox 1	NM_005521	NP_005512.1	ENSG00000107807	chr10:102881288 - 102886660	cell fate commitment;central nervous system development;multicellular organismal development;neuron differentiation;nucleus;organ formation;positive regulation of cell proliferation;positive regulation of transcription from RNA polymerase II promoter;protein heterodimerization activity;regulation of transcription, DNA-dependent;sequence-specific DNA binding;spleen development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Translocation
30012	TLX3	T-cell leukemia homeobox 3	NM_021025	NP_066305.2	ENSG00000164438	chr5:170668974 - 170671208	central nervous system development;multicellular organismal development;negative regulation of neuron differentiation;neuron differentiation;neuron fate specification;neuron migration;nucleus;protein binding;regulation of transcription, DNA-dependent;respiratory gaseous exchange;sequence-specific DNA binding;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
7157	TP53	tumor protein p53 (Li-Fraumeni syndrome)	NM_001126114, NM_001126117, NM_000546, NM_001126113, NM_001126112, NM_001126116	NP_001119586.1, NP_001119589.1, NP_001119587.1, NP_001119585.1, NP_001119584.1, NP_001119588.1	ENSG00000141510	chr17:7513651 - 7520637	ATP binding;base-excision repair;caspase activation via cytochrome c;cell aging;cell cycle;cell cycle arrest;cell differentiation;cell proliferation;cellular response to glucose starvation;copper ion binding;cytoplasm;DNA damage response, signal transduction by p53 class mediator resulting in induction of apoptosis;DNA strand annealing activity;endoplasmic reticulum;enzyme binding;ER overload response;induction of apoptosis by intracellular signals;insoluble fraction;metal ion binding;mitochondrion;multicel	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Missense mutation,  Nonsense mutation
7248	TSC1	tuberous sclerosis 1	NM_000368, NM_001008567	NP_000359.1, NP_001008567.1	ENSG00000165699	chr9:134761442 - 134794080	cell adhesion;cell cycle;negative regulation of progression through cell cycle;Rho protein signal transduction	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
7249	TSC2	tuberous sclerosis 2	NM_001114382, NM_001077183, NM_000548	NP_001107854.1, NP_001070651.1, NP_000539.2	ENSG00000103197	chr16:2038617 - 2078612	cell cycle;cytoplasm;cytosol;endocytosis;GTPase activator activity;intracellular;membrane fraction;negative regulation of progression through cell cycle;plasma membrane;positive regulation of GTPase activity;protein folding;regulation of small GTPase mediated signal transduction;unfolded protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
7428	VHL	von Hippel-Lindau tumor suppressor	NM_198156, NM_000551	NP_937799.1, NP_000542.1	ENSG00000134086	chr3:10158531 - 10166649	anti-apoptosis;cell cycle;cell morphogenesis;cytosol;endoplasmic reticulum;mitochondrion;negative regulation of cell proliferation;negative regulation of progression through cell cycle;negative regulation of transcription from RNA polymerase II promoter;nucleus;positive regulation of cell differentiation;protein stabilization;protein ubiquitination;proteolysis;response to stress;transcription factor binding	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
7486	WRN	Werner syndrome	NM_000553	NP_000544.2	ENSG00000165392	chr8:31035505 - 31150160	3'-5' exonuclease activity;aging;ATP binding;ATP-dependent helicase activity;DNA binding;DNA helicase activity;DNA recombination;hydrolase activity;intracellular;nucleotide binding;nucleus;protein binding;regulation of growth rate;telomere maintenance	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
7490	WT1	Wilms tumor 1	NM_000378, NM_024424, NM_024426, NM_024425	NP_000369.3, NP_077742.2, NP_077744.3, NP_077743.2	ENSG00000184937	chr11:32367179 - 32413467	cell cycle;intracellular;metal ion binding;negative regulation of progression through cell cycle;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;transcription factor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
7507	XPA	xeroderma pigmentosum, complementation group A	NM_000380	NP_000371.1	ENSG00000136936	chr9:99477541 - 99499395	damaged DNA binding;metal ion binding;nucleotide-excision repair;nucleus;protein binding;zinc ion binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
7508	XPC	xeroderma pigmentosum, complementation group C	NM_004628	NP_004619.3	ENSG00000154767	chr3:14162441 - 14195072	damaged DNA binding;nucleotide-excision repair;nucleus;protein binding;single-stranded DNA binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
