Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
5413	GP1BB	septin 5	NM_002688, NM_000407	NP_002679.2, NP_000398.1	ENSG00000184702	chr22:18091092 - 18091987	cell cycle;cytokinesis;GTP binding;GTPase activity;nucleotide binding;plasma membrane;protein binding;regulation of exocytosis;structural molecule activity;synaptic vesicle;synaptic vesicle targeting	Futreal et al 2004,  Mitelman 2000,  Translocation
2719	GPC3	glypican 3	NM_004484	NP_004475.1	ENSG00000147257	chrX:132497817 - 132947142	GPI anchor binding;integral to plasma membrane;membrane;negative regulation of cell proliferation;negative regulation of growth;organ morphogenesis;positive regulation of BMP signaling pathway;proteinaceous extracellular matrix;ureteric bud branching	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation,  Translocation
10243	GPHN	gephyrin	NM_020806, NM_001024218	NP_065857.1, NP_001019389.1	ENSG00000171723	chr14:66044998 - 66717407	catalytic activity;cytoskeleton;establishment of synaptic specificity at neuromuscular junction;magnesium ion binding;Mo-molybdopterin cofactor biosynthetic process;nucleotide binding	Futreal et al 2004,  Mitelman 2000,  Translocation
3092	HIP1	huntingtin interacting protein 1	NM_005338	NP_005329.3	ENSG00000127946	chr7:75005428 - 75206174	actin binding;caspase activation;clathrin binding;clathrin cage assembly;cytoplasm;cytoskeleton;endocytosis;Golgi apparatus;membrane fraction;phospholipid binding;regulation of apoptosis;structural constituent of cytoskeleton	EGFR1,  Futreal et al 2004,  Mitelman 2000,  Translocation
8294	HIST1H4I	histone cluster 1, H4i			ENSG00000197238	chr6:null		Futreal et al 2004,  Mitelman 2000,  Translocation
3131	HLF	hepatic leukemia factor	NM_002126	NP_002117.1	ENSG00000108924	chr17:50697844 - 50753239	double-stranded DNA binding;multicellular organismal development;nucleus;protein dimerization activity;regulation of transcription, DNA-dependent;rhythmic process;sequence-specific DNA binding;transcription;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Translocation
3159	HMGA1	high mobility group AT-hook 1	NM_145905	NP_665912.1	ENSG00000137309	chr6:34316535 - 34320639	AT DNA binding;chromatin;chromosome;chromosome organization and biogenesis (sensu Eukaryota);DNA binding;DNA unwinding during replication;ligand-dependent nuclear receptor transcription coactivator activity;loss of chromatin silencing;nucleosome disassembly;nucleus;peroxisome proliferator activated receptor binding;positive regulation of transcription;protein complex assembly;regulation of transcription, DNA-dependent;retinoid X receptor binding;transcription;transcription factor activity;transcription fact	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
8091	HMGA2	high mobility group AT-hook 2	NM_003483, NM_003484	NP_003474.1, NP_003475.1	ENSG00000149948	chr12:64505317 - 64643339	AT DNA binding;chromatin;chromosome;chromosome organization and biogenesis (sensu Eukaryota);DNA binding;establishment and/or maintenance of chromatin architecture;multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Translocation
6927	HNF1A	transcription factor 1, hepatic; LF-B1, hepatic nuclear factor (HNF1), albumin proximal factor	NM_000545	NP_000536.4	ENSG00000135100	chr12:119900954 - 119923378	glucose homeostasis;nucleus;positive regulation of transcription;protein binding;regulation of transcription from RNA polymerase II promoter;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription factor activity;transcriptional activator activity	Futreal et al 2004,  Stability,  Frameshift mutation,  Missense mutation
3207	HOXA11	homeobox A11	NM_005523	NP_005514.1	ENSG00000005073	chr7:27188939 - 27191288	anatomical structure morphogenesis;induction of an organ;metanephros development;multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3209	HOXA13	homeobox A13	NM_000522	NP_000513.2	ENSG00000106031	chr7:27204341 - 27206221	multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3205	HOXA9	homeobox A9	NM_152739	NP_689952.1	ENSG00000078399	chr7:27169746 - 27171601	biological_process;molecular_function;multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription factor activity;transcriptional activator activity	TGFBR,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3227	HOXC11	homeobox C11	NM_014212	NP_055027.1	ENSG00000123388	chr12:52653292 - 52655464	endoderm development;induction of an organ;metanephros development;multicellular organismal development;nucleus;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
3229	HOXC13	homeobox C13	NM_017410	NP_059106.2	ENSG00000123364	chr12:52618957 - 52625307	anatomical structure morphogenesis;multicellular organismal development;nucleus;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3237	HOXD11	homeobox D11	NM_021192	NP_067015.2	ENSG00000128713	chr2:176680329 - 176682116	induction of an organ;metanephros development;multicellular organismal development;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3239	HOXD13	homeobox D13	NM_000523	NP_000514.2	ENSG00000128714	chr2:176665864 - 176667704	embryonic limb morphogenesis;nucleus;pattern specification process;regulation of cell proliferation;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3265	HRAS	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	NM_176795, NM_005343	NP_789765.1, NP_005334.1	ENSG00000174775	chr11:522635 - 524322	cell surface receptor linked signal transduction;chemotaxis;cytoplasm;GTP binding;intracellular;membrane;nucleotide binding;organ morphogenesis;plasma membrane;protein C-terminus binding;regulation of progression through cell cycle;small GTPase mediated signal transduction	EGFR1,  Kit Receptor,  Futreal et al 2004,  Hahn and Weinberg 2002,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
3320	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1	NM_001017963	NP_005339.3	ENSG00000080824	chr14:101617801 - 101675494	ATP binding;biological_process;cellular_component;cytosol;mitochondrial transport;molecular_function;nitric-oxide synthase regulator activity;nucleotide binding;positive regulation of nitric oxide biosynthetic process;protein folding;protein homodimerization activity;protein refolding;response to unfolded protein;signal transduction;TPR domain binding;unfolded protein binding	TNF_alpha_NF_kB,  Futreal et al 2004,  Stability,  Entrez Query:Oncogene,  Translocation
3326	HSP90AB1	heat shock protein 90kDa alpha (cytosolic), class B member 1	NM_007355	NP_031381.2	ENSG00000096384	chr6:44324344 - 44329313	ATP binding;cellular_component;cytoplasm;mitochondrion;nitric-oxide synthase regulator activity;nucleotide binding;positive regulation of nitric oxide biosynthetic process;protein folding;response to unfolded protein;TPR domain binding;unfolded protein binding	TNF_alpha_NF_kB,  Futreal et al 2004,  Translocation
10320	IKZF1	IKAROS family zinc finger 1 (Ikaros)	NM_006060	NP_006051.1	ENSG00000185811	chr7:50329202 - 50435819	DNA binding;intracellular;mesoderm development;metal ion binding;nucleus;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
3558	IL2	interleukin 2	NM_000586	NP_000577.2	ENSG00000109471	chr4:123592356 - 123597045	anti-apoptosis;cell adhesion;cell-cell signaling;cytokine activity;extracellular region;extracellular space;immune response;interleukin-2 receptor binding;kinase activator activity;natural killer cell activation;positive regulation of cell growth;positive regulation of cell proliferation;T cell differentiation	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Stability,  Tumor Suppressor,  Translocation
50615	IL21R	interleukin 21 receptor	NM_181078	NP_851565.1	ENSG00000103522	chr16:27348893 - 27368105	integral to membrane;interleukin-21 receptor activity;membrane;natural killer cell activation;receptor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
3662	IRF4	interferon regulatory factor 4	NM_002460	NP_002451.2	ENSG00000137265	chr6:338152 - 352598	intracellular;nucleus;positive regulation of interleukin-10 biosynthetic process;positive regulation of interleukin-13 biosynthetic process;positive regulation of interleukin-2 biosynthetic process;positive regulation of interleukin-4 biosynthetic process;positive regulation of transcription;regulation of T-helper cell differentiation;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;T cell activation;transcription;transcription factor activity;transcription factor b	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
3717	JAK2	Janus kinase 2 (a protein tyrosine kinase)	NM_004972	NP_004963.1	ENSG00000096968	chr9:5011987 - 5116791	apoptosis;ATP binding;cell motility;cytoskeleton;intracellular signaling cascade;Janus kinase activity;mesoderm development;myeloid cell differentiation;negative regulation of cell proliferation;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor binding;regulation of progression through cell cycle;SH2 domain binding;STAT protein nuclear translocation;transferase activity;tyrosine phosphorylation of STAT protein	EGFR1,  Kit Receptor,  NOTCH,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Translocation
221895	JAZF1	JAZF zinc finger 1	NM_175061	NP_778231.2	ENSG00000153814	chr7:27838943 - 28186721	intracellular;metal ion binding;negative regulation of transcription from RNA polymerase II promoter;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;transcription corepressor activity;transcriptional repressor complex;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
2531	KDSR	follicular lymphoma variant translocation 1	NM_002035	NP_002026.1	ENSG00000119537	chr18:59149994 - 59185331	3-dehydrosphinganine reductase activity;endoplasmic reticulum;extracellular space;integral to membrane;membrane;metabolic process;oxidoreductase activity	Futreal et al 2004,  Mitelman 2000,  Translocation
57714	KIAA1618	KIAA1618	NM_020954	NP_066005.2	ENSG00000180843	chr17:75876754 - 75924899	oxidoreductase activity;transition metal ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
3815	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	NM_000222, NM_001093772	NP_000213.1, NP_001087241.1	ENSG00000157404	chr4:55218938 - 55299480	ATP binding;cytokine and chemokine mediated signaling pathway;external side of plasma membrane;hemopoiesis;integral to membrane;membrane;nucleotide binding;peptidyl-tyrosine phosphorylation;pigmentation during development;protein amino acid dephosphorylation;protein binding;protein kinase cascade;receptor activity;receptor signaling protein tyrosine kinase activity;response to radiation;signal transduction;stem cell factor receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase	Kit Receptor,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Missense mutation
1316	KLF6	Kruppel-like factor 6	NM_001300	NP_001291.3	ENSG00000067082	chr10:3811730 - 3817206	B cell differentiation;biological_process;cell growth;cellular_component;DNA binding;intracellular;metal ion binding;molecular_function;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;transcriptional activator activity;zinc ion binding	Futreal et al 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation,  Nonsense mutation
3845	KRAS	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	NM_004985, NM_033360	NP_004976.2, NP_203524.1	ENSG00000133703	chr12:25259641 - 25289585	GTP binding;GTPase activity;intracellular;membrane;nucleotide binding;protein binding;regulation of progression through cell cycle;sensory perception of sound;small GTPase mediated signal transduction	EGFR1,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
3895	KTN1	kinectin 1 (kinesin receptor)	NM_001079522, NM_182926, NM_004986	NP_001072990.1, NP_891556.1, NP_004977.2	ENSG00000126777	chr14:55148519 - 55220574	endoplasmic reticulum;endoplasmic reticulum membrane;integral to plasma membrane;membrane;membrane fraction;microtubule-based movement;molecular_function;receptor activity	TNF_alpha_NF_kB,  Futreal et al 2004,  Mitelman 2000,  Translocation
3927	LASP1	LIM and SH3 protein 1	NM_006148	NP_006139.1	ENSG00000002834	chr17:34324113 - 34328651	actin binding;cortical actin cytoskeleton;cortical cytoskeleton organization and biogenesis;cytoskeleton;ion transport;ion transporter activity;metal ion binding;SH3/SH2 adaptor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
3932	LCK	lymphocyte-specific protein tyrosine kinase	NM_005356	NP_005347.3	ENSG00000182866	chr1:32512517 - 32523904	ATP binding;ATPase binding;caspase activation;CD4 receptor binding;CD8 receptor binding;glycoprotein binding;hemopoiesis;induction of apoptosis;intracellular signaling cascade;lipid raft;nucleotide binding;pericentriolar material;phosphoinositide 3-kinase binding;plasma membrane;positive regulation of T cell activation;positive regulation of T cell receptor signaling pathway;protein amino acid phosphorylation;protein C-terminus binding;protein kinase binding;protein serine/threonine phosphatase activity;pro	NOTCH,  Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Tyrosine Kinase,  Entrez Query:Oncogene,  Translocation
3936	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	NM_002298	NP_002289.2	ENSG00000136167	chr13:45599726 - 45631798	actin binding;actin filament;actin filament binding;actin filament bundle formation;biological_process;calcium ion binding;cytoplasm;cytosol;identical protein binding;phagocytic cup;ruffle	Futreal et al 2004,  Mitelman 2000,  Translocation
10186	LHFP	lipoma HMGIC fusion partner	NM_005780	NP_005771.1	ENSG00000183722	chr13:38816072 - 39073353	DNA binding;integral to membrane;membrane	Futreal et al 2004,  Mitelman 2000,  Translocation
3977	LIFR	leukemia inhibitory factor receptor alpha	NM_002310, NM_001127671	NP_002301.1, NP_001121143.1	ENSG00000113594	chr5:38517453 - 38566506	cell surface receptor linked signal transduction;integral to plasma membrane;leukemia inhibitory factor receptor activity;membrane;positive regulation of cell proliferation;protein binding;receptor activity	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
4004	LMO1	LIM domain only 1 (rhombotin 1)	NM_002315	NP_002306.1	ENSG00000166407	chr11:8202738 - 8241485	cell proliferation;metal ion binding;multicellular organismal development;nucleus;transcription factor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
4005	LMO2	LIM domain only 2 (rhombotin-like 1)	NM_005574	NP_005565.2	ENSG00000135363	chr11:33837477 - 33847508	metal ion binding;multicellular organismal development;nucleus;protein binding;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
4026	LPP	LIM domain containing preferred translocation partner in lipoma	NM_005578	NP_005569.1	ENSG00000145012	chr3:189606602 - 190074961	biological_process;cell adhesion;cellular_component;metal ion binding;molecular_function;nucleus;protein binding;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
4066	LYL1	lymphoblastic leukemia derived sequence 1	NM_005583	NP_005574.2	ENSG00000104903	chr19:13071132 - 13072985	DNA binding;nucleus;regulation of transcription, DNA-dependent;transcription regulator activity	Futreal et al 2004,  Mitelman 2000,  Translocation
4094	MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	NM_001031804, NM_005360	NP_001026974.1, NP_005351.2	ENSG00000178573	chr16:78185857 - 78191300	chromatin;cytokine production;cytoplasm;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein dimerization activity;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
9935	MAFB	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	NM_005461	NP_005452.2	ENSG00000179050	chr20:38749932 - 38750904	inner ear morphogenesis;negative regulation of erythrocyte differentiation;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein dimerization activity;respiratory gaseous exchange;segment specification;sensory organ development;sequence-specific DNA binding;transcription;transcription factor activity;transcription factor binding;transcription factor complex	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
10892	MALT1	mucosa associated lymphoid tissue lymphoma translocation gene 1	NM_006785, NM_173844	NP_006776.1, NP_776216.1	ENSG00000172175	chr18:54489855 - 54566054	activation of NF-kappaB-inducing kinase;anti-apoptosis;caspase activity;CBM complex;cytoplasm;defense response;kinase activator activity;nuclear export;nucleus;peptidase activity;positive regulation of I-kappaB kinase/NF-kappaB cascade;positive regulation of T cell activation;positive regulation of T cell cytokine production;protein oligomerization;protein self-association;proteolysis;regulation of apoptosis;signal transducer activity;T cell receptor signaling pathway;ubiquitin cycle;ubiquitin-protein ligas	Futreal et al 2004,  Mitelman 2000,  Translocation
84441	MAML2	mastermind-like 2 (Drosophila)	NM_032427	NP_115803.1	null	chr11:95351759 - 95714707	Notch signaling pathway;nucleus;positive regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;transcription;transcription coactivator activity	NOTCH,  Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
6416	MAP2K4	mitogen-activated protein kinase kinase 4	NM_003010	NP_003001.1	ENSG00000065559	chr17:11864928 - 11985302	ATP binding;JNK cascade;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transduction;transferase activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Large deletion,  Missense mutation,  Nonsense mutation
4197	MDS1	myelodysplasia syndrome 1			null	chr3:null	transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
4221	MEN1	multiple endocrine neoplasia I	NM_130802, NM_130799	NP_570716.1, NP_570711.1	ENSG00000133895	chr11:64328381 - 64334157	cleavage furrow;cytosol;DNA binding;histone methylation;histone methyltransferase complex;negative regulation of transcription from RNA polymerase II promoter;nucleus;positive regulation of transcription;protein binding;regulation of transcription, DNA-dependent;transcription regulator activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4233	MET	met proto-oncogene (hepatocyte growth factor receptor)	NM_001127500, NM_000245	NP_001120972.1, NP_000236.2	ENSG00000105976	chr7:116126374 - 116223414	activation of MAPK activity;adult behavior;ATP binding;basal plasma membrane;brain development;cell surface receptor linked signal transduction;hepatocyte growth factor receptor activity;hepatocyte growth factor receptor signaling pathway;integral to plasma membrane;membrane;membrane fraction;multicellular organismal development;muscle development;myoblast proliferation;nucleotide binding;protein amino acid autophosphorylation;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activi	Alpha6Beta4 Integrin,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Missense mutation
57591	MKL1	megakaryoblastic leukemia (translocation) 1	NM_020831	NP_065882.1	ENSG00000196588	chr22:39137339 - 39189177	actin binding;anti-apoptosis;cytoplasm;nucleic acid binding;nucleus;positive regulation of transcription;protein binding;regulation of transcription, DNA-dependent;transcription;transcription coactivator activity	Futreal et al 2004,  Mitelman 2000,  Translocation
4291	MLF1	myeloid leukemia factor 1	NM_022443	NP_071888.1	ENSG00000178053	chr3:159771783 - 159805685	cell cycle arrest;cell differentiation;cytoplasm;DNA binding;multicellular organismal development;myeloid progenitor cell differentiation;nucleus;protein binding;protein domain specific binding;transcription	Futreal et al 2004,  Mitelman 2000,  Translocation
4292	MLH1	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	NM_000249	NP_000240.1	ENSG00000076242	chr3:37010042 - 37067148	ATP binding;cell cycle;guanine/thymine mispair binding;mismatch repair;mismatched DNA binding;MutSalpha complex binding;negative regulation of progression through cell cycle;nucleus;protein binding;single-stranded DNA binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4297	MLL	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	NM_005933	NP_005924.2	ENSG00000118058	chr11:117812437 - 117898097	anterior/posterior pattern formation;ATP binding;DNA binding;DNA methylation;embryonic hemopoiesis;metal ion binding;nuclear part;protein amino acid phosphorylation;protein binding;protein complex assembly;protein homodimerization activity;protein kinase activity;regulation of histone H3-K4 methylation;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;transcription;transcription factor activity;transcription from RNA polymerase II promoter;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
4298	MLLT1	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1	NM_005934	NP_005925.2	ENSG00000130382	chr19:6164052 - 6230795	DNA binding;nucleus;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;transcription;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Translocation
8028	MLLT10	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10	NM_001009569, NM_004641	NP_001009569.1, NP_004632.1	ENSG00000078403	chr10:21863579 - 22069169	metal ion binding;nucleus;protein binding;transcription factor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
10962	MLLT11	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11	NM_006818	NP_006809.1	ENSG00000143443	chr1:149306324 - 149306597	cellular_component;molecular_function	Futreal et al 2004,  Mitelman 2000,  Translocation
4300	MLLT3	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3	NM_004529	NP_004520.2	ENSG00000171843	chr9:20336440 - 20612255	nucleus;regulation of transcription, DNA-dependent;transcription	Futreal et al 2004,  Mitelman 2000,  Translocation
4301	MLLT4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4	NM_001040001, NM_001040000, NM_005936	NP_001035090.1, NP_001035089.1, NP_005927.2	ENSG00000130396	chr6:167970661 - 168113464	biological_process;cell adhesion;cell-cell signaling;cellular_component;intercellular junction;molecular_function;protein binding;protein C-terminus binding;signal transduction	Futreal et al 2004,  Mitelman 2000,  Translocation
4302	MLLT6	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6	NM_005937	NP_005928.2	ENSG00000108292	chr17:34115411 - 34135377	metal ion binding;nucleus;protein binding;regulation of transcription, DNA-dependent;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
4330	MN1	meningioma (disrupted in balanced translocation) 1	NM_002430	NP_002421.3	null	chr22:26476902 - 26526531	biological_process;cell cycle;cellular_component;molecular_function;negative regulation of progression through cell cycle	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
3110	MNX1	homeobox HB9	NM_005515	NP_005506.3	ENSG00000130675	chr7:156490974 - 156495805	anatomical structure morphogenesis;humoral immune response;nucleus;regulation of transcription from RNA polymerase II promoter;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
4436	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	NM_000251	NP_000242.1	ENSG00000095002	chr2:47483834 - 47563592	ADP binding;apoptosis;ATP binding;ATPase activity;B cell differentiation;B cell mediated immunity;base-excision repair;cell cycle;cell cycle arrest;cell motility;centromeric DNA binding;damaged DNA binding;determination of adult life span;dinucleotide repeat insertion binding;four-way junction DNA binding;guanine/thymine mispair binding;hypoxanthine phosphoribosyltransferase activity;in utero embryonic development;intra-S DNA damage checkpoint;isotype switching;magnesium ion binding;maintenance of DNA repea	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
2956	MSH6	mutS homolog 6 (E. coli)	NM_000179	NP_000170.1	ENSG00000116062	chr2:47863876 - 47887503	ADP binding;ATP binding;ATPase activity;base-excision repair;chromatin binding;damaged DNA binding;determination of adult life span;dinucleotide insertion or deletion binding;DNA damage response, signal transduction resulting in induction of apoptosis;four-way junction DNA binding;guanine/thymine mispair binding;isotype switching;magnesium ion binding;mismatch repair;mismatched DNA binding;MutLalpha complex binding;MutSalpha complex;negative regulation of DNA recombination;nuclear chromatin;nucleotide bindi	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
124540	MSI2	musashi homolog 2 (Drosophila)	NM_138962, NM_170721	NP_620412.1, NP_733839.1	ENSG00000153944	chr17:52689102 - 53109388	nucleotide binding;RNA binding	Futreal et al 2004,  Mitelman 2000,  Translocation
4478	MSN	moesin	NM_002444	NP_002435.1	ENSG00000147065	chrX:64804433 - 64876480	apical plasma membrane;basolateral plasma membrane;cell motility;cytoplasm;cytoskeletal protein binding;cytoskeleton;plasma membrane;receptor binding;structural constituent of cytoskeleton;uropod	Futreal et al 2004,  Translocation
4515	MTCP1	mature T-cell proliferation 1	NM_001018025	NP_001018025.1	ENSG00000182712	chrX:153946958 - 153947479	cell proliferation;mitochondrion;regulation of progression through cell cycle	Futreal et al 2004,  Mitelman 2000,  Translocation
4582	MUC1	mucin 1, cell surface associated	NM_001044393, NM_001018017, NM_001018016, NM_001044392, NM_002456, NM_001044391, NM_001044390	NP_001037858.1, NP_001018017.1, NP_001018016.1, NP_001037857.1, NP_002447.4, NP_001037856.1, NP_001037855.1	ENSG00000185499	chr1:153425234 - 153429258	actin binding;cytoskeleton;extracellular region;hormone activity;integral to plasma membrane;membrane	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
4595	MUTYH	mutY homolog (E. coli)	NM_001048172, NM_001128425, NM_001048173, NM_012222	NP_001041637.1, NP_001121897.1, NP_001041639.1, NP_036354.1	ENSG00000132781	chr1:45567564 - 45572764	4 iron, 4 sulfur cluster binding;base-excision repair;cell cycle;DNA binding;DNA N-glycosylase activity;endonuclease activity;hydrolase activity;hydrolase activity, acting on glycosyl bonds;intracellular;iron ion binding;metabolic process;metal ion binding;mismatch repair;MutLalpha complex binding;MutLbeta complex binding;MutSalpha complex binding;MutSbeta complex binding;negative regulation of progression through cell cycle;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Missense mutation
4609	MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	NM_002467	NP_002458.2	ENSG00000136997	chr8:128818021 - 128822386	activation of pro-apoptotic gene products;caspase activation;cell cycle arrest;DNA binding;DNA fragmentation during apoptosis;induction of apoptosis by intracellular signals;iron ion homeostasis;negative regulation of survival gene product activity;nucleus;positive regulation of cell proliferation;protein binding;regulation of apoptosis;regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;release of cytochrome c from mitochondria;response to radiation;spindl	EGFR1,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Amplification,  Translocation
